date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:21:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-16.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-16.89.delayed	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:08	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-17.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-17.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-18.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-18.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-19.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-19.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-20.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-20.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:09	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-21.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-21.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-22.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-22.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-23.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-23.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-24.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-24.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-25.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-25.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:10	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-26.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-26.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-27.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-27.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-28.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-28.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-29.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-29.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:11	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-30.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-30.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:12	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-31.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-31.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:12	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-32.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-32.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:12	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-33.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-33.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:12	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-34.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-34.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:12	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-35.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-35.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-36.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-36.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-37.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-37.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-38.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-38.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:13	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-39.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-39.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:14	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-c4c269e1fbdfc61c;gz%22	https://html.themewant.com/ekomart/assets/images/bg/bg-image-40.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/bg/bg-image-40.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:14%20GMT	https://html.themewant.com/ekomart/assets/images/about/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/about/01.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:14	1243/1243	---M--	200	added ('OK')	image/png	etag:%224db-66b847ce-dadcef8722e743d3;;;%22	https://html.themewant.com/ekomart/assets/images/banner/shape/close.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/shape/close.png	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:15	219762/219762	---M--	200	added ('OK')	image/webp	etag:%2235a72-66b847ce-7718454d84153e83;;;%22	https://html.themewant.com/ekomart/assets/images/banner/01.webp	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/01.webp	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:15%20GMT	https://html.themewant.com/ekomart/assets/images/banner/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/02.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:15	140318/140318	---M--	200	added ('OK')	image/webp	etag:%222241e-66b847ce-fe23d755591f5799;;;%22	https://html.themewant.com/ekomart/assets/images/banner/08.webp	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/08.webp	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:15%20GMT	https://html.themewant.com/ekomart/assets/images/banner/03.webp	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/03.webp	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:15%20GMT	https://html.themewant.com/ekomart/assets/images/banner/09.webp	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/09.webp	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:15%20GMT	https://html.themewant.com/ekomart/assets/images/banner/04.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/04.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:16%20GMT	https://html.themewant.com/ekomart/assets/images/banner/05.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/05.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:16%20GMT	https://html.themewant.com/ekomart/assets/images/banner/06.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/06.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:16%20GMT	https://html.themewant.com/ekomart/assets/images/banner/07.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/07.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:16	69522/69522	---M--	200	added ('OK')	image/jpeg	etag:%2210f92-66b847ce-ff81b5efe181cff4;;;%22	https://html.themewant.com/ekomart/assets/images/category/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/category/01.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:16%20GMT	https://html.themewant.com/ekomart/assets/images/category/05.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/category/05.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:17%20GMT	https://html.themewant.com/ekomart/assets/images/category/06.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/category/06.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:17%20GMT	https://html.themewant.com/ekomart/assets/images/category/07.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/category/07.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:17	38682/38682	---M--	200	added ('OK')	image/jpeg	etag:%22971a-66b847ce-e47543ecd3cd22;;;%22	https://html.themewant.com/ekomart/assets/images/category/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/category/02.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:17	27959/27959	---M--	200	added ('OK')	image/jpeg	etag:%226d37-66b847ce-d16bc010a554f392;;;%22	https://html.themewant.com/ekomart/assets/images/category/03.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/category/03.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:18	33341/33341	---M--	200	added ('OK')	image/jpeg	etag:%22823d-66b847ce-9f641b8ab087af17;;;%22	https://html.themewant.com/ekomart/assets/images/category/04.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/category/04.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:18	28697/28697	---M--	200	added ('OK')	image/jpeg	etag:%227019-66b847ce-afbd3961049fd602;;;%22	https://html.themewant.com/ekomart/assets/images/discount-product/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/discount-product/01.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:18	31139/31139	---M--	200	added ('OK')	image/jpeg	etag:%2279a3-66b847ce-c56837ee9566f700;;;%22	https://html.themewant.com/ekomart/assets/images/discount-product/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/discount-product/02.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:18%20GMT	https://html.themewant.com/ekomart/assets/images/blog/thumb/12.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/blog/thumb/12.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:18%20GMT	https://html.themewant.com/ekomart/assets/images/feature/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/feature/01.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:18%20GMT	https://html.themewant.com/ekomart/assets/images/feature/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/feature/02.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:19%20GMT	https://html.themewant.com/ekomart/assets/images/feature/03.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/feature/03.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:19%20GMT	https://html.themewant.com/ekomart/assets/images/contact/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/contact/01.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:19%20GMT	https://html.themewant.com/ekomart/assets/images/vendor/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/vendor/01.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:19%20GMT	https://html.themewant.com/ekomart/assets/images/vendor/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/vendor/02.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:20%20GMT	https://html.themewant.com/ekomart/assets/images/invoice/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/invoice/01.jpg	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:20	212/212	---M--	200	added ('OK')	image/png	etag:%22d4-66b847ce-9492dfec382f5543;;;%22	https://html.themewant.com/ekomart/assets/images/banner/shape/zoom.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/banner/shape/zoom.png	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:20%20GMT	https://html.themewant.com/ekomart/assets/images/popover/01.webp	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/popover/01.webp	(from https://html.themewant.com/ekomart/assets/css/style.css)
08:21:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:20%20GMT	https://html.themewant.com/ekomart/assets/images/about/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/about/02.jpg	(from https://html.themewant.com/ekomart/about.html)
08:21:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:21%20GMT	https://html.themewant.com/ekomart/assets/images/team/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/team/01.jpg	(from https://html.themewant.com/ekomart/about.html)
08:21:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:21%20GMT	https://html.themewant.com/ekomart/assets/images/team/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/team/02.jpg	(from https://html.themewant.com/ekomart/about.html)
08:21:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:21%20GMT	https://html.themewant.com/ekomart/assets/images/team/03.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/team/03.jpg	(from https://html.themewant.com/ekomart/about.html)
08:21:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:21%20GMT	https://html.themewant.com/ekomart/assets/images/team/04.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/team/04.jpg	(from https://html.themewant.com/ekomart/about.html)
08:21:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:22%20GMT	https://html.themewant.com/ekomart/assets/images/service/01.svg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/service/01.svg	(from https://html.themewant.com/ekomart/about.html)
08:21:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:22%20GMT	https://html.themewant.com/ekomart/assets/images/service/02.svg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/service/02.svg	(from https://html.themewant.com/ekomart/about.html)
08:21:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:22%20GMT	https://html.themewant.com/ekomart/assets/images/service/03.svg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/service/03.svg	(from https://html.themewant.com/ekomart/about.html)
08:21:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:22%20GMT	https://html.themewant.com/ekomart/assets/images/testimonial/01.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/testimonial/01.png	(from https://html.themewant.com/ekomart/about.html)
08:21:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:23%20GMT	https://html.themewant.com/ekomart/assets/images/testimonial/02.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/testimonial/02.png	(from https://html.themewant.com/ekomart/about.html)
08:21:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:23%20GMT	https://html.themewant.com/ekomart/assets/images/shop/01.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/01.png	(from https://html.themewant.com/ekomart/wishlist.html)
08:21:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:24%20GMT	https://html.themewant.com/ekomart/assets/images/shop/02.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/02.png	(from https://html.themewant.com/ekomart/wishlist.html)
08:21:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:24%20GMT	https://html.themewant.com/ekomart/assets/images/shop/06.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/06.png	(from https://html.themewant.com/ekomart/wishlist.html)
08:21:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:25%20GMT	https://html.themewant.com/ekomart/assets/images/shop/01.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/01.jpg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:25%20GMT	https://html.themewant.com/ekomart/assets/images/shop/02.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/02.jpg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:26%20GMT	https://html.themewant.com/ekomart/assets/images/shop/03.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/03.jpg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:26%20GMT	https://html.themewant.com/ekomart/assets/images/shop/04.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/04.jpg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:26%20GMT	https://html.themewant.com/ekomart/assets/images/shop/05.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/05.jpg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:26%20GMT	https://html.themewant.com/ekomart/assets/images/shop/06.jpg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/06.jpg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:26%20GMT	https://html.themewant.com/ekomart/assets/images/shop/01.svg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/01.svg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:27%20GMT	https://html.themewant.com/ekomart/assets/images/shop/02.svg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/02.svg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:27%20GMT	https://html.themewant.com/ekomart/assets/images/shop/03.svg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/03.svg	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:27%20GMT	https://html.themewant.com/ekomart/assets/images/shop/03.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/shop/03.png	(from https://html.themewant.com/ekomart/shop-details.html)
08:21:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:28%20GMT	https://html.themewant.com/ekomart/assets/images/logo/logo-02.svg	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/logo/logo-02.svg	(from https://html.themewant.com/ekomart/index-two.html)
08:21:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:28%20GMT	https://html.themewant.com/ekomart/assets/images/feature/01.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/feature/01.png	(from https://html.themewant.com/ekomart/index-two.html)
08:21:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:28%20GMT	https://html.themewant.com/ekomart/assets/images/feature/02.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/feature/02.png	(from https://html.themewant.com/ekomart/index-two.html)
08:21:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:28%20GMT	https://html.themewant.com/ekomart/assets/images/best-seller/01.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/best-seller/01.png	(from https://html.themewant.com/ekomart/index-two.html)
08:21:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:29%20GMT	https://html.themewant.com/ekomart/assets/images/best-seller/02.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/best-seller/02.png	(from https://html.themewant.com/ekomart/index-two.html)
08:21:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Aug%202026%2002:51:29%20GMT	https://html.themewant.com/ekomart/assets/images/best-seller/03.png	C:/wamp64/www/dieat/html.themewant.com/ekomart/assets/images/best-seller/03.png	(from https://html.themewant.com/ekomart/index-two.html)
